order_id,customer_id,order_date,status,payment_method,total_amount,shipping_days
ORD000391,C0393,2023-11-18,Pending,Debit Card,8660.82,
ORD000392,C0241,2022-05-30,Delivered,Net Banking,2988.44,8.0
ORD000393,C1469,2023-07-09,Delivered,Net Banking,17284.64,9.0
ORD000394,C1196,2023-07-22,Delivered,Credit Card,15161.91,1.0
ORD000395,C1736,2022-05-24,Delivered,Wallet,7933.78,1.0
ORD000396,C0021,2022-02-27,Cancelled,Debit Card,7822.22,
ORD000397,C0048,2023-10-11,Returned,Credit Card,3368.71,
ORD000398,C1170,2023-07-07,Delivered,UPI,6485.57,7.0
ORD000399,C1188,2024-03-02,Delivered,UPI,15328.0,4.0
ORD000400,C1806,2024-10-03,Delivered,Net Banking,14723.84,3.0
ORD000401,C1614,2022-07-26,Delivered,Debit Card,5574.64,7.0
ORD000402,C1230,2024-08-19,Cancelled,Credit Card,1510.99,
ORD000403,C0927,2022-02-14,Delivered,UPI,7875.14,5.0
ORD000404,C0981,2022-11-20,Returned,Debit Card,5084.33,
ORD000405,C0185,2022-12-29,Delivered,UPI,5500.0,3.0
ORD000406,C1759,2024-06-11,Cancelled,Wallet,4476.59,
ORD000407,C1341,2022-04-01,Delivered,Credit Card,4754.58,5.0
ORD000408,C1674,2023-01-02,Delivered,Credit Card,9682.88,7.0
ORD000409,C0277,2022-12-09,Cancelled,Debit Card,1621.8,
ORD000410,C1765,2022-11-08,Delivered,Credit Card,2599.53,2.0
ORD000411,C0773,2022-03-11,Delivered,Net Banking,2054.37,7.0
ORD000412,C1128,2024-04-07,Cancelled,Credit Card,18371.31,
ORD000413,C1238,2024-04-24,Cancelled,UPI,5469.53,
ORD000414,C0812,2023-05-16,Delivered,Net Banking,8683.45,6.0
ORD000415,C1808,2023-02-24,Delivered,Net Banking,11029.98,2.0
ORD000416,C1226,2023-08-26,Delivered,Wallet,7527.45,3.0
ORD000417,C0023,2022-07-27,Delivered,UPI,1969.3,1.0
ORD000418,C0919,2022-07-26,Delivered,Wallet,5614.56,1.0
ORD000419,C1365,2022-10-08,Delivered,UPI,8147.22,1.0
ORD000420,C1953,2022-09-30,Delivered,Wallet,2397.74,5.0
ORD000421,C1877,2023-03-08,Returned,UPI,819.58,
ORD000422,C1490,2022-09-05,Returned,Debit Card,3150.74,
ORD000423,C1895,2022-12-11,Delivered,Wallet,11932.25,9.0
ORD000424,C1398,2023-07-26,Delivered,Debit Card,21589.41,9.0
ORD000425,C0458,2023-03-25,Delivered,Net Banking,851.63,7.0
ORD000426,C1161,2023-11-10,Delivered,Net Banking,7265.1,3.0
ORD000427,C0849,2024-08-27,Delivered,Debit Card,198.84,8.0
ORD000428,C1801,2024-10-04,Cancelled,Credit Card,12309.45,
ORD000429,C1631,2022-01-18,Delivered,Credit Card,4334.29,8.0
ORD000430,C0364,2022-03-08,Delivered,UPI,3150.68,6.0
ORD000431,C0205,2022-03-21,Delivered,Net Banking,12272.66,10.0
ORD000432,C1746,2023-06-17,Delivered,UPI,5595.18,3.0
ORD000433,C1424,2022-08-31,Delivered,Debit Card,13040.5,3.0
ORD000434,C0076,2022-02-10,Delivered,Net Banking,1183.5,3.0
ORD000435,C0306,2022-05-31,Delivered,Debit Card,8850.91,8.0
ORD000436,C1344,2022-03-11,Delivered,Net Banking,6206.67,8.0
ORD000437,C1349,2022-07-23,Delivered,Net Banking,9107.95,2.0
ORD000438,C0998,2023-11-17,Returned,Debit Card,1975.61,
ORD000439,C1477,2023-01-05,Delivered,Wallet,8550.82,5.0
ORD000440,C1088,2024-03-11,Delivered,Wallet,15356.85,10.0
ORD000441,C0473,2023-10-08,Delivered,Credit Card,9472.88,7.0
ORD000442,C0098,2022-02-08,Pending,Wallet,7262.72,
ORD000443,C0438,2024-12-29,Delivered,UPI,11638.91,3.0
ORD000444,C1347,2022-05-30,Delivered,Wallet,7952.94,9.0
ORD000445,C1309,2022-05-21,Returned,Credit Card,95.64,
ORD000446,C1953,2023-05-06,Cancelled,Net Banking,588.32,
ORD000447,C0692,2022-09-06,Pending,Wallet,15180.32,
ORD000448,C1648,2022-02-14,Delivered,Wallet,2666.02,9.0
ORD000449,C0398,2024-09-07,Delivered,Net Banking,9017.42,10.0
ORD000450,C1532,2022-05-18,Delivered,Credit Card,8604.64,1.0
ORD000451,C0928,2023-01-21,Delivered,UPI,751.05,6.0
ORD000452,C0852,2022-01-16,Delivered,Wallet,6353.69,6.0
ORD000453,C0246,2022-03-08,Delivered,Debit Card,11303.5,5.0
ORD000454,C1671,2024-02-17,Cancelled,UPI,9826.39,
ORD000455,C1513,2023-09-07,Delivered,UPI,5905.17,6.0
ORD000456,C1820,2022-09-11,Delivered,Wallet,4071.86,9.0
ORD000457,C1870,2022-06-13,Delivered,Credit Card,12844.52,10.0
ORD000458,C0009,2022-08-07,Delivered,Credit Card,4694.85,8.0
ORD000459,C0448,2022-09-17,Delivered,Debit Card,10905.19,8.0
ORD000460,C1122,2023-05-03,Delivered,Net Banking,2612.73,4.0
ORD000461,C1690,2024-12-16,Delivered,UPI,8310.81,10.0
ORD000462,C1020,2022-01-01,Delivered,Debit Card,2489.25,10.0
ORD000463,C0378,2022-09-03,Delivered,Net Banking,2614.27,3.0
ORD000464,C1977,2023-03-23,Delivered,Debit Card,2699.21,3.0
ORD000465,C1484,2022-09-10,Pending,UPI,6812.65,
ORD000466,C0386,2022-12-07,Delivered,Debit Card,2547.51,1.0
ORD000467,C1601,2022-01-31,Delivered,Wallet,6251.34,2.0
ORD000468,C1202,2022-08-21,Returned,Net Banking,10707.5,
ORD000469,C0452,2024-06-16,Delivered,UPI,7944.12,9.0
ORD000470,C0522,2022-07-22,Pending,Debit Card,5410.51,
ORD000471,C1552,2024-12-21,Delivered,Wallet,3031.04,7.0
ORD000472,C1164,2023-11-30,Pending,UPI,1216.51,
ORD000473,C1477,2024-05-20,Delivered,UPI,5698.54,6.0
ORD000474,C0966,2023-05-09,Cancelled,Credit Card,9742.51,
ORD000475,C0211,2024-06-22,Delivered,Wallet,3275.37,7.0
ORD000476,C0247,2022-05-24,Pending,Net Banking,13005.45,
ORD000477,C1674,2023-03-20,Delivered,Debit Card,11767.85,1.0
ORD000478,C1514,2022-02-19,Delivered,Debit Card,9557.42,1.0
ORD000479,C0242,2022-04-15,Pending,Credit Card,3987.95,
ORD000480,C1092,2022-12-25,Delivered,Debit Card,6821.89,10.0
ORD000481,C1092,2023-03-18,Delivered,Wallet,6881.07,8.0
ORD000482,C1900,2022-07-06,Delivered,Debit Card,10019.02,1.0
ORD000483,C1042,2022-11-07,Delivered,Debit Card,13726.83,3.0
ORD000484,C1645,2023-03-28,Delivered,Credit Card,329.95,7.0
ORD000485,C1477,2022-06-14,Delivered,Credit Card,1788.32,2.0
ORD000486,C0661,2022-12-04,Cancelled,Wallet,12876.24,
ORD000487,C1323,2022-05-29,Delivered,UPI,5759.65,9.0
ORD000488,C1274,2022-03-28,Delivered,Debit Card,5284.68,7.0
ORD000489,C0708,2023-12-01,Cancelled,Net Banking,1681.37,
ORD000490,C0774,2022-09-09,Cancelled,Credit Card,4670.83,
ORD000491,C0750,2023-09-28,Delivered,Credit Card,720.35,7.0
ORD000492,C0426,2023-05-08,Delivered,Wallet,8350.2,2.0
ORD000493,C1824,2024-12-19,Delivered,Debit Card,1654.61,9.0
ORD000494,C1943,2024-08-28,Delivered,Net Banking,4218.97,10.0
ORD000495,C1389,2022-06-01,Delivered,Net Banking,4756.62,3.0
ORD000496,C0755,2024-12-18,Delivered,UPI,10419.55,5.0
ORD000497,C1775,2022-03-28,Delivered,Credit Card,6068.03,2.0
ORD000498,C0963,2024-02-12,Delivered,UPI,3216.81,6.0
ORD000499,C1486,2022-03-10,Pending,Wallet,9612.1,
ORD000500,C0528,2023-10-08,Pending,Credit Card,1851.79,
ORD000501,C0185,2022-02-18,Delivered,UPI,10836.68,4.0
ORD000502,C0081,2022-07-28,Delivered,Wallet,996.33,9.0
ORD000503,C1018,2023-11-02,Delivered,UPI,3013.09,7.0
ORD000504,C0230,2022-09-19,Returned,Wallet,15986.94,
ORD000505,C1393,2023-03-14,Delivered,Net Banking,6338.89,9.0
ORD000506,C0978,2023-12-04,Delivered,Debit Card,2544.99,4.0
ORD000507,C1243,2022-11-05,Cancelled,Credit Card,11967.23,
ORD000508,C1699,2024-01-22,Returned,Net Banking,223.55,
ORD000509,C0878,2022-08-11,Cancelled,Debit Card,197.56,
ORD000510,C0874,2022-01-10,Delivered,Debit Card,856.61,6.0
ORD000511,C0800,2024-03-25,Delivered,Net Banking,5729.35,9.0
ORD000512,C1127,2022-04-04,Delivered,Credit Card,5371.37,9.0
ORD000513,C0917,2023-02-02,Cancelled,Credit Card,6082.04,
ORD000514,C0110,2022-07-29,Returned,Credit Card,6981.59,
ORD000515,C1464,2022-08-20,Delivered,Wallet,11253.93,10.0
ORD000516,C1528,2022-12-13,Delivered,Debit Card,14105.74,3.0
ORD000517,C1824,2023-01-25,Delivered,Debit Card,1798.83,7.0
ORD000518,C0828,2022-04-23,Returned,UPI,10019.23,
ORD000519,C1151,2023-04-13,Pending,Wallet,9522.4,
ORD000520,C1250,2024-06-08,Delivered,UPI,7833.81,2.0
ORD000521,C1605,2022-10-09,Delivered,Debit Card,6275.68,4.0
ORD000522,C1654,2024-12-18,Delivered,UPI,2050.83,9.0
ORD000523,C0557,2022-03-25,Pending,Credit Card,4854.3,
ORD000524,C0014,2024-11-18,Returned,UPI,2483.78,
ORD000525,C1687,2022-02-22,Returned,Wallet,1860.67,
ORD000526,C1328,2023-07-26,Delivered,UPI,944.24,1.0
ORD000527,C0929,2024-04-15,Delivered,UPI,8057.58,4.0
ORD000528,C1306,2023-07-28,Delivered,Net Banking,15419.97,7.0
ORD000529,C1376,2022-09-24,Delivered,Wallet,13082.64,9.0
ORD000530,C0539,2022-05-18,Returned,UPI,6250.3,
ORD000531,C0733,2022-12-17,Returned,Debit Card,2392.37,
ORD000532,C1740,2022-12-03,Pending,Credit Card,3094.2,
ORD000533,C0449,2024-05-14,Pending,Debit Card,6754.46,
ORD000534,C0447,2024-07-05,Delivered,Wallet,5319.62,1.0
ORD000535,C1487,2022-03-28,Delivered,Net Banking,9160.93,8.0
ORD000536,C1095,2022-02-25,Cancelled,Debit Card,2417.38,
ORD000537,C1309,2022-07-08,Returned,Wallet,13392.75,
ORD000538,C0897,2023-04-24,Delivered,Credit Card,13195.22,8.0
ORD000539,C1609,2022-12-26,Delivered,Credit Card,15835.62,6.0
ORD000540,C1566,2022-01-05,Delivered,UPI,14041.33,1.0
ORD000541,C1592,2023-11-18,Cancelled,Wallet,9730.06,
ORD000542,C1583,2023-07-04,Delivered,Debit Card,4599.43,1.0
ORD000543,C1743,2022-06-19,Delivered,Wallet,2745.94,5.0
ORD000544,C1040,2023-08-21,Delivered,Wallet,1570.03,9.0
ORD000545,C0938,2022-01-19,Delivered,Credit Card,19765.05,10.0
ORD000546,C0131,2022-11-18,Delivered,Wallet,10686.38,4.0
ORD000547,C1012,2022-03-20,Delivered,Wallet,14923.39,1.0
ORD000548,C0063,2022-09-13,Delivered,UPI,5203.08,5.0
ORD000549,C0374,2022-09-26,Delivered,Wallet,8549.84,5.0
ORD000550,C1617,2024-03-12,Delivered,UPI,4503.18,3.0
ORD000551,C1092,2023-11-23,Delivered,Wallet,10244.33,2.0
ORD000552,C1147,2024-03-12,Returned,UPI,5583.68,
ORD000553,C1690,2023-06-20,Delivered,Wallet,2639.05,10.0
ORD000554,C0153,2022-02-27,Delivered,Credit Card,8575.89,6.0
ORD000555,C0602,2022-08-21,Returned,Debit Card,3545.9,
ORD000556,C1493,2022-12-22,Delivered,Wallet,2930.08,5.0
ORD000557,C1952,2022-11-03,Delivered,UPI,1735.72,3.0
ORD000558,C0936,2024-02-24,Delivered,Debit Card,10501.21,6.0
ORD000559,C1142,2024-05-26,Delivered,UPI,9135.14,9.0
ORD000560,C0691,2023-07-27,Delivered,Credit Card,7773.31,1.0
ORD000561,C0088,2022-11-16,Delivered,UPI,2453.57,2.0
ORD000562,C0427,2022-01-12,Delivered,UPI,5597.45,5.0
ORD000563,C0583,2024-11-30,Delivered,Wallet,11668.46,3.0
ORD000564,C1883,2024-01-26,Delivered,Debit Card,2305.75,2.0
ORD000565,C0259,2022-04-13,Delivered,Wallet,18511.91,3.0
ORD000566,C1571,2024-08-23,Delivered,UPI,12017.5,8.0
ORD000567,C0278,2024-02-16,Delivered,Net Banking,860.6,7.0
ORD000568,C1843,2023-05-09,Delivered,Debit Card,1441.13,8.0
ORD000569,C1967,2022-09-05,Cancelled,Debit Card,3216.34,
ORD000570,C0318,2023-03-15,Delivered,UPI,5928.97,4.0
ORD000571,C1617,2023-02-21,Delivered,Net Banking,13572.57,5.0
ORD000572,C0507,2022-01-11,Returned,Debit Card,11779.2,
ORD000573,C1366,2024-08-17,Delivered,Credit Card,8958.34,9.0
ORD000574,C0386,2022-03-30,Delivered,Net Banking,3104.39,10.0
ORD000575,C1661,2024-08-11,Returned,UPI,13064.94,
ORD000576,C0619,2023-04-29,Cancelled,Debit Card,9200.11,
ORD000577,C1596,2023-12-15,Delivered,UPI,5408.48,9.0
ORD000578,C0395,2022-01-30,Cancelled,Debit Card,8049.41,
ORD000579,C0242,2022-12-18,Delivered,Credit Card,5825.83,2.0
ORD000580,C1265,2022-01-17,Delivered,Credit Card,13628.69,3.0
ORD000581,C0933,2023-09-10,Delivered,Debit Card,9337.95,10.0
ORD000582,C0588,2022-07-12,Pending,Credit Card,5443.46,
ORD000583,C1660,2022-12-02,Delivered,Wallet,4240.83,8.0
ORD000584,C1687,2022-02-04,Delivered,UPI,3712.82,4.0
ORD000585,C0869,2022-07-03,Delivered,Net Banking,9641.66,2.0
ORD000586,C0742,2022-11-28,Delivered,Debit Card,3843.95,3.0
ORD000587,C1762,2022-05-25,Delivered,Wallet,11893.14,8.0
ORD000588,C0755,2024-05-16,Delivered,Credit Card,8314.9,3.0
ORD000589,C1714,2022-05-09,Delivered,Credit Card,6981.94,8.0
ORD000590,C0817,2023-07-20,Delivered,Credit Card,1026.74,9.0
ORD000591,C0027,2024-11-24,Delivered,Wallet,6489.26,1.0
ORD000592,C1779,2022-02-25,Delivered,Debit Card,8311.99,6.0
ORD000593,C0164,2022-04-08,Delivered,Wallet,9731.12,7.0
ORD000594,C0373,2022-06-28,Delivered,Net Banking,11500.17,5.0
ORD000595,C1717,2024-06-14,Cancelled,Net Banking,9408.81,
ORD000596,C0850,2024-05-21,Delivered,Credit Card,2108.24,2.0
ORD000597,C1629,2022-03-01,Delivered,Credit Card,590.34,5.0
ORD000598,C0077,2022-02-10,Delivered,Credit Card,9785.76,6.0
ORD000599,C1607,2022-12-19,Delivered,UPI,746.59,10.0
ORD000600,C1683,2022-09-12,Delivered,Net Banking,13257.64,2.0
ORD000601,C0305,2022-04-21,Delivered,Credit Card,11725.84,10.0
ORD000602,C0914,2022-01-31,Delivered,Debit Card,114.86,1.0
ORD000603,C0439,2024-08-14,Delivered,Wallet,4187.37,3.0
ORD000604,C0217,2022-07-02,Delivered,Net Banking,2479.72,1.0
ORD000605,C1497,2022-10-03,Delivered,Debit Card,11377.27,10.0
ORD000606,C0902,2024-11-04,Delivered,UPI,4832.23,8.0
ORD000607,C1366,2022-07-11,Delivered,Credit Card,5168.81,3.0
ORD000608,C1047,2024-10-20,Delivered,Credit Card,12015.12,5.0
ORD000609,C1853,2022-02-15,Delivered,Net Banking,11672.57,10.0
ORD000610,C1635,2022-12-04,Delivered,Net Banking,6021.51,9.0
ORD000611,C0640,2022-11-07,Delivered,UPI,835.57,2.0
ORD000612,C0791,2022-10-19,Returned,Wallet,7117.34,
ORD000613,C0257,2022-01-01,Delivered,Credit Card,15065.85,7.0
ORD000614,C0046,2022-05-10,Delivered,Credit Card,1409.97,10.0
ORD000615,C1836,2023-05-24,Returned,Debit Card,7608.33,
ORD000616,C0090,2023-06-06,Cancelled,UPI,5394.46,
ORD000617,C1537,2023-09-11,Delivered,Credit Card,13848.31,8.0
ORD000618,C1548,2024-09-18,Delivered,Wallet,321.8,9.0
ORD000619,C1174,2022-03-27,Returned,Net Banking,12373.4,
ORD000620,C1284,2024-02-11,Delivered,Wallet,9823.21,7.0
ORD000621,C1162,2023-10-02,Delivered,UPI,3093.23,1.0
ORD000622,C0227,2022-03-05,Delivered,Credit Card,6345.86,4.0
ORD000623,C1706,2022-11-02,Delivered,Wallet,7177.86,10.0
ORD000624,C0617,2022-10-06,Delivered,Wallet,10970.65,10.0
ORD000625,C0891,2024-06-02,Delivered,Credit Card,16654.28,10.0
ORD000626,C0923,2023-09-24,Delivered,Net Banking,5485.14,7.0
ORD000627,C1605,2022-03-08,Delivered,Wallet,626.42,10.0
ORD000628,C0711,2023-04-14,Delivered,Debit Card,3014.05,2.0
ORD000629,C0359,2022-03-19,Delivered,Wallet,7876.96,2.0
ORD000630,C0800,2022-02-26,Delivered,Credit Card,2846.66,2.0
ORD000631,C0763,2022-09-15,Delivered,Net Banking,2094.92,9.0
ORD000632,C0262,2022-04-11,Cancelled,Credit Card,1284.33,
ORD000633,C1907,2023-07-14,Delivered,Net Banking,10142.68,6.0
ORD000634,C0467,2024-05-30,Delivered,Debit Card,7672.21,5.0
ORD000635,C0262,2022-03-05,Delivered,Credit Card,14532.63,2.0
ORD000636,C0287,2022-04-10,Delivered,Net Banking,1116.16,4.0
ORD000637,C0498,2023-08-25,Delivered,Credit Card,5696.92,8.0
ORD000638,C0725,2022-01-07,Delivered,Debit Card,5959.73,5.0
ORD000639,C0025,2022-03-15,Delivered,Net Banking,1102.67,8.0
ORD000640,C0972,2024-10-31,Delivered,Net Banking,4715.39,1.0
ORD000641,C1692,2022-09-30,Delivered,Wallet,2270.73,2.0
ORD000642,C0032,2023-10-19,Delivered,Net Banking,10015.16,10.0
ORD000643,C1164,2024-05-21,Delivered,Credit Card,15736.25,2.0
ORD000644,C1766,2022-11-03,Delivered,Credit Card,9240.0,9.0
ORD000645,C1024,2022-03-03,Delivered,Debit Card,4333.46,3.0
ORD000646,C1821,2022-01-02,Cancelled,Net Banking,1904.97,
ORD000647,C0235,2022-04-03,Delivered,Credit Card,4796.41,1.0
ORD000648,C1122,2022-06-21,Delivered,Debit Card,3495.5,2.0
ORD000649,C1208,2024-11-11,Returned,Wallet,1688.88,
ORD000650,C1314,2022-10-11,Delivered,Credit Card,4847.2,1.0
ORD000651,C0008,2023-02-11,Delivered,Credit Card,388.8,6.0
ORD000652,C1674,2023-07-26,Delivered,Credit Card,9886.11,2.0
ORD000653,C0027,2024-03-15,Delivered,Wallet,9184.85,10.0
ORD000654,C0551,2024-08-19,Delivered,Wallet,1434.76,4.0
ORD000655,C0881,2024-05-09,Delivered,Credit Card,12087.63,6.0
ORD000656,C0063,2024-01-30,Delivered,Wallet,6717.55,10.0
ORD000657,C1145,2023-01-18,Delivered,UPI,10709.35,2.0
ORD000658,C0944,2024-09-23,Delivered,Wallet,8796.63,10.0
ORD000659,C0825,2022-03-12,Delivered,Debit Card,12303.76,2.0
ORD000660,C1687,2023-12-11,Delivered,UPI,8941.06,8.0
ORD000661,C1701,2022-01-01,Delivered,Wallet,12179.16,3.0
ORD000662,C1884,2023-11-03,Pending,Debit Card,7323.05,
ORD000663,C0185,2022-03-11,Delivered,Wallet,3479.08,3.0
ORD000664,C1729,2022-08-26,Delivered,Credit Card,5579.91,1.0
ORD000665,C1524,2022-07-05,Delivered,Net Banking,3612.71,10.0
ORD000666,C0643,2022-01-31,Delivered,Credit Card,1417.11,9.0
ORD000667,C1176,2023-10-02,Delivered,Net Banking,16664.05,2.0
ORD000668,C1965,2024-11-20,Delivered,Credit Card,1592.39,1.0
ORD000669,C0529,2023-11-12,Delivered,Wallet,298.57,7.0
ORD000670,C0455,2022-12-17,Delivered,Wallet,3695.03,4.0
ORD000671,C0691,2022-11-07,Delivered,Wallet,15177.57,9.0
ORD000672,C0400,2023-09-14,Cancelled,Debit Card,7248.69,
ORD000673,C1107,2022-04-08,Delivered,UPI,1629.81,2.0
ORD000674,C0746,2024-03-24,Delivered,Wallet,3457.74,6.0
ORD000675,C1848,2023-10-27,Delivered,UPI,101.64,1.0
ORD000676,C1365,2022-11-04,Pending,Credit Card,225.71,
ORD000677,C0948,2024-11-05,Delivered,Credit Card,7408.72,7.0
ORD000678,C1469,2024-01-30,Delivered,Debit Card,1756.78,3.0
ORD000679,C0897,2023-10-05,Pending,Wallet,10346.03,
ORD000680,C0696,2022-03-07,Returned,Debit Card,11787.38,
ORD000681,C1365,2022-02-03,Returned,Wallet,2887.14,
ORD000682,C0443,2022-06-05,Delivered,UPI,1726.23,3.0
ORD000683,C1921,2022-03-06,Delivered,Credit Card,4015.26,4.0
ORD000684,C1340,2023-11-21,Delivered,Wallet,18041.91,1.0
ORD000685,C1320,2022-02-09,Cancelled,Wallet,4173.03,
ORD000686,C0547,2022-09-14,Delivered,Credit Card,5691.86,1.0
ORD000687,C0805,2024-10-02,Delivered,Debit Card,7114.44,7.0
ORD000688,C0377,2023-08-09,Delivered,Credit Card,375.48,3.0
ORD000689,C1355,2022-10-21,Delivered,Credit Card,3945.17,10.0
ORD000690,C0082,2024-05-13,Delivered,Wallet,2667.02,9.0
ORD000691,C1871,2024-04-27,Delivered,Net Banking,14711.67,6.0
ORD000692,C1545,2024-07-12,Delivered,Debit Card,12962.92,7.0
ORD000693,C1375,2023-01-02,Delivered,Wallet,3655.91,3.0
ORD000694,C0160,2023-06-08,Delivered,Net Banking,5382.88,3.0
ORD000695,C0203,2022-11-28,Delivered,UPI,15020.46,9.0
ORD000696,C1128,2022-06-17,Delivered,Net Banking,10022.76,10.0
ORD000697,C1931,2022-11-13,Delivered,Credit Card,7777.48,3.0
ORD000698,C1129,2023-03-14,Delivered,UPI,9879.68,10.0
ORD000699,C1234,2022-12-30,Delivered,UPI,2470.75,3.0
ORD000700,C0449,2022-09-26,Delivered,Credit Card,5633.55,4.0
ORD000701,C0764,2023-02-02,Delivered,Credit Card,1609.38,7.0
ORD000702,C0520,2024-03-21,Delivered,Net Banking,1264.87,8.0
ORD000703,C0942,2023-12-30,Delivered,Net Banking,3771.96,10.0
ORD000704,C0084,2022-03-23,Delivered,Net Banking,10002.13,8.0
ORD000705,C0029,2022-09-14,Delivered,UPI,5552.67,7.0
ORD000706,C1724,2024-03-16,Pending,UPI,7496.51,
ORD000707,C0616,2022-12-02,Delivered,Debit Card,5239.56,5.0
ORD000708,C1239,2022-04-07,Returned,Debit Card,11107.7,
ORD000709,C0266,2022-12-12,Delivered,Wallet,14153.16,6.0
ORD000710,C0546,2022-11-06,Delivered,Net Banking,1172.46,10.0
ORD000711,C1947,2022-07-20,Delivered,Credit Card,14100.09,6.0
ORD000712,C1089,2022-05-01,Delivered,Debit Card,3434.62,2.0
ORD000713,C0162,2024-01-20,Delivered,UPI,15117.8,4.0
ORD000714,C0739,2022-05-03,Delivered,Debit Card,10585.34,6.0
ORD000715,C0585,2022-07-09,Delivered,Wallet,1128.68,5.0
ORD000716,C1041,2022-06-29,Cancelled,Net Banking,9905.52,
ORD000717,C0373,2022-02-27,Returned,Wallet,6550.56,
ORD000718,C0244,2022-05-17,Pending,Wallet,7383.64,
ORD000719,C0401,2023-05-23,Delivered,Credit Card,7893.0,8.0
ORD000720,C1161,2024-04-25,Delivered,Credit Card,1017.88,8.0
ORD000721,C1926,2024-12-23,Cancelled,Debit Card,7034.36,
ORD000722,C0743,2023-07-27,Delivered,Net Banking,10220.34,4.0
ORD000723,C1317,2022-03-25,Delivered,Debit Card,5458.2,4.0
ORD000724,C1854,2024-06-29,Delivered,Credit Card,15441.43,6.0
ORD000725,C1670,2022-11-09,Delivered,Credit Card,6938.99,5.0
ORD000726,C0382,2022-06-13,Returned,Debit Card,4375.97,
ORD000727,C1861,2022-01-18,Delivered,Wallet,9846.29,7.0
ORD000728,C0361,2022-02-24,Returned,Wallet,10553.3,
ORD000729,C0390,2022-09-25,Delivered,Credit Card,8987.62,9.0
ORD000730,C2000,2024-07-29,Delivered,Net Banking,2671.42,2.0
ORD000731,C1566,2024-11-01,Delivered,Net Banking,5476.25,2.0
ORD000732,C0726,2023-04-01,Returned,Debit Card,21357.85,
ORD000733,C1415,2022-11-09,Delivered,Debit Card,5388.98,6.0
ORD000734,C1148,2022-11-12,Delivered,Wallet,7451.44,6.0
ORD000735,C0433,2024-02-01,Delivered,Net Banking,257.88,4.0
ORD000736,C0137,2022-08-23,Returned,Credit Card,5752.11,
ORD000737,C0451,2024-02-29,Delivered,Net Banking,3848.79,6.0
ORD000738,C0791,2022-05-10,Returned,Net Banking,2188.91,
ORD000739,C1476,2023-07-03,Delivered,UPI,3736.23,1.0
ORD000740,C1167,2022-07-07,Delivered,Credit Card,12079.16,2.0
ORD000741,C1276,2024-10-13,Delivered,Credit Card,1223.38,4.0
ORD000742,C1171,2022-05-05,Delivered,Wallet,15191.11,3.0
ORD000743,C0271,2022-08-13,Delivered,Wallet,1916.0,2.0
ORD000744,C1291,2024-02-22,Delivered,Credit Card,3371.13,6.0
ORD000745,C1725,2022-02-18,Delivered,Credit Card,8276.44,1.0
ORD000746,C0288,2024-05-11,Cancelled,UPI,13877.81,
ORD000747,C0874,2022-12-20,Delivered,Net Banking,2917.61,4.0
ORD000748,C0723,2023-10-07,Delivered,Wallet,4993.59,7.0
ORD000749,C1263,2022-04-06,Cancelled,Credit Card,13889.86,
ORD000750,C0368,2024-01-24,Delivered,UPI,6440.1,10.0
ORD000751,C0594,2024-12-10,Delivered,Credit Card,15243.72,5.0
ORD000752,C1254,2022-09-06,Cancelled,Credit Card,11925.1,
ORD000753,C1216,2023-11-04,Delivered,Net Banking,8712.83,1.0
ORD000754,C0981,2023-11-01,Delivered,Debit Card,6983.18,3.0
ORD000755,C0077,2023-05-16,Delivered,Net Banking,86.58,5.0
ORD000756,C0782,2022-02-02,Returned,UPI,2611.9,
ORD000757,C0219,2022-10-07,Delivered,Net Banking,6214.43,6.0
ORD000758,C1083,2024-03-13,Delivered,Wallet,4206.62,7.0
ORD000759,C1989,2022-02-10,Cancelled,Debit Card,11279.36,
ORD000760,C0608,2023-01-11,Returned,Net Banking,3283.65,
ORD000761,C0600,2023-01-11,Delivered,Net Banking,5483.19,9.0
ORD000762,C1703,2022-02-27,Delivered,Debit Card,3431.48,10.0
ORD000763,C1763,2023-07-29,Delivered,UPI,8791.04,1.0
ORD000764,C0318,2023-04-13,Delivered,Debit Card,16453.44,10.0
ORD000765,C1625,2023-04-24,Delivered,Net Banking,1223.38,10.0
ORD000766,C0221,2022-04-21,Delivered,Net Banking,3290.21,2.0
ORD000767,C1504,2022-09-09,Delivered,Credit Card,13903.99,3.0
ORD000768,C0570,2024-01-29,Returned,Debit Card,3594.48,
ORD000769,C0482,2022-03-01,Delivered,Wallet,5063.77,1.0
ORD000770,C0187,2022-08-21,Returned,Net Banking,9793.08,
ORD000771,C1877,2023-06-15,Delivered,Net Banking,13366.2,3.0
ORD000772,C0696,2024-11-01,Returned,Credit Card,1183.11,
ORD000773,C1644,2023-12-04,Delivered,Credit Card,11090.86,3.0
ORD000774,C0174,2022-02-14,Delivered,Credit Card,1732.54,4.0
ORD000775,C1428,2022-06-27,Returned,Credit Card,11360.15,
ORD000776,C1012,2022-07-28,Delivered,Wallet,4282.35,8.0
ORD000777,C0373,2022-03-25,Delivered,Credit Card,1921.56,7.0
ORD000778,C0361,2024-02-11,Delivered,UPI,4133.25,5.0
ORD000779,C0619,2024-06-25,Delivered,Wallet,5269.15,6.0
ORD000780,C0025,2023-07-09,Delivered,Wallet,16075.45,3.0
