order_item_id,order_id,product_id,quantity,unit_price,discount_pct,line_total
OI000461,ORD000159,P0078,4,1974.18,0.2,6317.38
OI000462,ORD000160,P0019,4,105.03,0.01,415.92
OI000463,ORD000161,P0101,2,1715.63,0.25,2573.45
OI000464,ORD000162,P0078,3,1974.18,0.14,5093.38
OI000465,ORD000163,P0075,4,622.88,0.17,2067.96
OI000466,ORD000163,P0110,4,254.97,0.09,928.09
OI000467,ORD000163,P0024,2,1917.9,0.11,3413.86
OI000468,ORD000163,P0057,4,1079.02,0.22,3366.54
OI000469,ORD000164,P0058,2,932.67,0.13,1622.85
OI000470,ORD000164,P0148,4,55.82,0.17,185.32
OI000471,ORD000164,P0007,3,219.4,0.1,592.38
OI000472,ORD000164,P0102,1,1218.28,0.03,1181.73
OI000473,ORD000165,P0064,2,775.8,0.02,1520.57
OI000474,ORD000165,P0022,4,1818.43,0.08,6691.82
OI000475,ORD000165,P0037,3,1026.94,0.22,2403.04
OI000476,ORD000165,P0104,2,1595.67,0.01,3159.43
OI000477,ORD000165,P0122,4,445.62,0.26,1319.04
OI000478,ORD000166,P0128,4,1474.09,0.15,5011.91
OI000479,ORD000166,P0081,1,978.08,0.28,704.22
OI000480,ORD000166,P0061,4,1453.44,0.21,4592.87
OI000481,ORD000166,P0083,4,1520.74,0.04,5839.64
OI000482,ORD000166,P0119,1,646.09,0.05,613.79
OI000483,ORD000167,P0030,2,1251.58,0.19,2027.56
OI000484,ORD000167,P0010,4,693.88,0.04,2664.5
OI000485,ORD000167,P0109,4,567.91,0.12,1999.04
OI000486,ORD000167,P0127,3,1657.49,0.04,4773.57
OI000487,ORD000168,P0096,2,909.32,0.24,1382.17
OI000488,ORD000168,P0145,3,932.71,0.16,2350.43
OI000489,ORD000168,P0043,3,1576.07,0.14,4066.26
OI000490,ORD000168,P0037,2,1026.94,0.28,1478.79
OI000491,ORD000168,P0075,2,622.88,0.05,1183.47
OI000492,ORD000169,P0039,1,480.43,0.3,336.3
OI000493,ORD000169,P0121,1,1081.2,0.09,983.89
OI000494,ORD000170,P0118,2,133.15,0.02,260.97
OI000495,ORD000170,P0085,2,593.32,0.1,1067.98
OI000496,ORD000170,P0025,1,342.42,0.28,246.54
OI000497,ORD000170,P0016,3,1485.48,0.09,4055.36
OI000498,ORD000170,P0120,4,1330.85,0.18,4365.19
OI000499,ORD000171,P0144,1,1492.95,0.18,1224.22
OI000500,ORD000171,P0139,1,1362.1,0.22,1062.44
OI000501,ORD000171,P0052,3,613.17,0.05,1747.53
OI000502,ORD000172,P0099,2,894.17,0.05,1698.92
OI000503,ORD000172,P0085,2,593.32,0.3,830.65
OI000504,ORD000172,P0148,1,55.82,0.28,40.19
OI000505,ORD000172,P0071,2,242.29,0.04,465.2
OI000506,ORD000172,P0122,4,445.62,0.26,1319.04
OI000507,ORD000173,P0131,4,1517.85,0.2,4857.12
OI000508,ORD000173,P0113,3,1488.51,0.09,4063.63
OI000509,ORD000174,P0099,3,894.17,0.16,2253.31
OI000510,ORD000174,P0122,2,445.62,0.29,632.78
OI000511,ORD000174,P0091,3,1366.9,0.21,3239.55
OI000512,ORD000174,P0080,4,867.59,0.17,2880.4
OI000513,ORD000175,P0112,4,1848.46,0.23,5693.26
OI000514,ORD000175,P0090,3,951.73,0.22,2227.05
OI000515,ORD000175,P0046,2,1377.83,0.19,2232.08
OI000516,ORD000175,P0007,2,219.4,0.11,390.53
OI000517,ORD000175,P0094,2,1672.49,0.28,2408.39
OI000518,ORD000176,P0050,3,1019.77,0.27,2233.3
OI000519,ORD000176,P0002,1,775.48,0.18,635.89
OI000520,ORD000176,P0080,1,867.59,0.19,702.75
OI000521,ORD000176,P0085,4,593.32,0.12,2088.49
OI000522,ORD000176,P0025,3,342.42,0.08,945.08
OI000523,ORD000177,P0117,1,633.61,0.01,627.27
OI000524,ORD000177,P0126,1,590.08,0.18,483.87
OI000525,ORD000177,P0045,2,492.08,0.21,777.49
OI000526,ORD000177,P0122,2,445.62,0.26,659.52
OI000527,ORD000178,P0114,1,879.55,0.09,800.39
OI000528,ORD000179,P0005,1,1455.81,0.28,1048.18
OI000529,ORD000179,P0086,4,69.04,0.12,243.02
OI000530,ORD000179,P0082,1,1630.6,0.02,1597.99
OI000531,ORD000179,P0044,2,1627.29,0.22,2538.57
OI000532,ORD000179,P0094,1,1672.49,0.05,1588.87
OI000533,ORD000180,P0130,2,1100.41,0.19,1782.66
OI000534,ORD000180,P0105,1,938.94,0.09,854.44
OI000535,ORD000181,P0146,1,1309.86,0.03,1270.56
OI000536,ORD000181,P0023,1,1978.69,0.05,1879.76
OI000537,ORD000181,P0145,1,932.71,0.06,876.75
OI000538,ORD000181,P0119,1,646.09,0.23,497.49
OI000539,ORD000182,P0021,2,1547.1,0.09,2815.72
OI000540,ORD000182,P0064,4,775.8,0.21,2451.53
OI000541,ORD000182,P0079,2,1549.75,0.08,2851.54
OI000542,ORD000182,P0049,3,259.87,0.12,686.06
OI000543,ORD000183,P0076,4,1276.0,0.08,4695.68
OI000544,ORD000183,P0067,4,776.81,0.11,2765.44
OI000545,ORD000184,P0116,2,1491.79,0.16,2506.21
OI000546,ORD000184,P0044,2,1627.29,0.3,2278.21
OI000547,ORD000184,P0010,4,693.88,0.1,2497.97
OI000548,ORD000184,P0150,3,973.54,0.06,2745.38
OI000549,ORD000184,P0099,3,894.17,0.03,2602.03
OI000550,ORD000185,P0067,2,776.81,0.14,1336.11
OI000551,ORD000185,P0009,4,155.66,0.18,510.56
OI000552,ORD000185,P0030,3,1251.58,0.17,3116.43
OI000553,ORD000185,P0133,1,203.67,0.1,183.3
OI000554,ORD000186,P0108,3,68.15,0.1,184.01
OI000555,ORD000186,P0122,1,445.62,0.06,418.88
OI000556,ORD000187,P0048,4,988.37,0.22,3083.71
OI000557,ORD000187,P0006,4,1984.86,0.25,5954.58
OI000558,ORD000187,P0113,3,1488.51,0.22,3483.11
OI000559,ORD000187,P0117,3,633.61,0.14,1634.71
OI000560,ORD000187,P0148,4,55.82,0.09,203.18
OI000561,ORD000188,P0108,4,68.15,0.23,209.9
OI000562,ORD000189,P0132,3,1395.79,0.27,3056.78
OI000563,ORD000189,P0043,2,1576.07,0.29,2238.02
OI000564,ORD000190,P0014,2,946.87,0.24,1439.24
OI000565,ORD000190,P0024,4,1917.9,0.12,6751.01
OI000566,ORD000190,P0080,4,867.59,0.0,3470.36
OI000567,ORD000191,P0079,2,1549.75,0.26,2293.63
OI000568,ORD000191,P0021,4,1547.1,0.03,6002.75
OI000569,ORD000191,P0048,2,988.37,0.05,1877.9
OI000570,ORD000192,P0089,4,1209.94,0.16,4065.4
OI000571,ORD000192,P0026,4,1128.49,0.21,3566.03
OI000572,ORD000193,P0063,3,1975.17,0.23,4562.64
OI000573,ORD000193,P0025,2,342.42,0.12,602.66
OI000574,ORD000193,P0100,3,171.92,0.27,376.5
OI000575,ORD000193,P0033,4,1203.74,0.18,3948.27
OI000576,ORD000194,P0007,3,219.4,0.11,585.8
OI000577,ORD000194,P0057,1,1079.02,0.18,884.8
OI000578,ORD000194,P0046,4,1377.83,0.27,4023.26
OI000579,ORD000194,P0061,2,1453.44,0.04,2790.6
OI000580,ORD000195,P0024,4,1917.9,0.05,7288.02
OI000581,ORD000195,P0087,3,131.5,0.12,347.16
OI000582,ORD000195,P0099,4,894.17,0.01,3540.91
OI000583,ORD000195,P0047,4,650.06,0.05,2470.23
OI000584,ORD000196,P0022,1,1818.43,0.05,1727.51
OI000585,ORD000196,P0089,2,1209.94,0.17,2008.5
OI000586,ORD000196,P0026,4,1128.49,0.21,3566.03
OI000587,ORD000196,P0104,1,1595.67,0.15,1356.32
OI000588,ORD000197,P0109,4,567.91,0.15,1930.89
OI000589,ORD000197,P0067,4,776.81,0.21,2454.72
OI000590,ORD000197,P0030,3,1251.58,0.03,3642.1
OI000591,ORD000198,P0039,1,480.43,0.1,432.39
OI000592,ORD000199,P0117,1,633.61,0.04,608.27
OI000593,ORD000199,P0112,4,1848.46,0.14,6358.7
OI000594,ORD000199,P0013,1,1101.37,0.27,804.0
OI000595,ORD000199,P0119,3,646.09,0.08,1783.21
OI000596,ORD000199,P0073,3,1753.25,0.2,4207.8
OI000597,ORD000200,P0076,4,1276.0,0.01,5052.96
OI000598,ORD000200,P0092,3,1333.51,0.09,3640.48
OI000599,ORD000201,P0137,4,1305.96,0.07,4858.17
OI000600,ORD000202,P0127,3,1657.49,0.1,4475.22
OI000601,ORD000202,P0111,4,1593.13,0.21,5034.29
OI000602,ORD000203,P0020,3,1383.79,0.11,3694.72
OI000603,ORD000204,P0132,4,1395.79,0.12,4913.18
OI000604,ORD000204,P0021,2,1547.1,0.29,2196.88
OI000605,ORD000204,P0087,3,131.5,0.22,307.71
OI000606,ORD000204,P0078,1,1974.18,0.25,1480.63
OI000607,ORD000205,P0147,3,252.88,0.18,622.08
OI000608,ORD000205,P0067,2,776.81,0.21,1227.36
OI000609,ORD000206,P0112,2,1848.46,0.08,3401.17
OI000610,ORD000206,P0071,1,242.29,0.18,198.68
OI000611,ORD000207,P0054,3,761.66,0.08,2102.18
OI000612,ORD000207,P0005,3,1455.81,0.03,4236.41
OI000613,ORD000207,P0107,2,1888.98,0.01,3740.18
OI000614,ORD000207,P0034,3,1849.86,0.07,5161.11
OI000615,ORD000208,P0118,4,133.15,0.28,383.47
OI000616,ORD000208,P0108,1,68.15,0.1,61.34
OI000617,ORD000208,P0085,3,593.32,0.1,1601.96
OI000618,ORD000208,P0139,4,1362.1,0.05,5175.98
OI000619,ORD000208,P0100,4,171.92,0.06,646.42
OI000620,ORD000209,P0147,1,252.88,0.19,204.83
OI000621,ORD000210,P0095,4,1739.32,0.01,6887.71
OI000622,ORD000210,P0078,2,1974.18,0.19,3198.17
OI000623,ORD000210,P0075,4,622.88,0.12,2192.54
OI000624,ORD000210,P0081,1,978.08,0.23,753.12
OI000625,ORD000210,P0116,3,1491.79,0.17,3714.56
OI000626,ORD000211,P0032,2,1981.16,0.3,2773.62
OI000627,ORD000211,P0025,3,342.42,0.05,975.9
OI000628,ORD000211,P0102,2,1218.28,0.23,1876.15
OI000629,ORD000211,P0056,4,1526.24,0.17,5067.12
OI000630,ORD000212,P0082,3,1630.6,0.15,4158.03
OI000631,ORD000212,P0093,4,667.21,0.07,2482.02
OI000632,ORD000212,P0028,4,653.5,0.15,2221.9
OI000633,ORD000213,P0046,3,1377.83,0.0,4133.49
OI000634,ORD000213,P0103,3,1571.88,0.23,3631.04
OI000635,ORD000214,P0106,2,1328.66,0.18,2179.0
OI000636,ORD000214,P0049,1,259.87,0.18,213.09
OI000637,ORD000214,P0008,4,338.03,0.28,973.53
OI000638,ORD000214,P0058,3,932.67,0.18,2294.37
OI000639,ORD000215,P0095,1,1739.32,0.22,1356.67
OI000640,ORD000216,P0118,2,133.15,0.05,252.98
OI000641,ORD000216,P0095,2,1739.32,0.1,3130.78
OI000642,ORD000217,P0148,4,55.82,0.07,207.65
OI000643,ORD000217,P0119,4,646.09,0.3,1809.05
OI000644,ORD000218,P0085,2,593.32,0.07,1103.58
OI000645,ORD000219,P0134,4,1612.09,0.29,4578.34
OI000646,ORD000219,P0121,1,1081.2,0.21,854.15
OI000647,ORD000219,P0099,1,894.17,0.13,777.93
OI000648,ORD000219,P0019,1,105.03,0.09,95.58
OI000649,ORD000220,P0113,3,1488.51,0.23,3438.46
OI000650,ORD000220,P0110,1,254.97,0.22,198.88
OI000651,ORD000220,P0032,3,1981.16,0.12,5230.26
OI000652,ORD000220,P0027,3,1878.46,0.04,5409.96
OI000653,ORD000220,P0038,2,1976.88,0.24,3004.86
OI000654,ORD000221,P0019,2,105.03,0.23,161.75
OI000655,ORD000221,P0118,3,133.15,0.09,363.5
OI000656,ORD000221,P0126,4,590.08,0.1,2124.29
OI000657,ORD000222,P0010,1,693.88,0.07,645.31
OI000658,ORD000222,P0036,3,676.86,0.17,1685.38
OI000659,ORD000222,P0038,3,1976.88,0.09,5396.88
OI000660,ORD000222,P0134,2,1612.09,0.17,2676.07
OI000661,ORD000222,P0074,3,611.42,0.14,1577.46
OI000662,ORD000223,P0075,3,622.88,0.19,1513.6
OI000663,ORD000223,P0099,1,894.17,0.26,661.69
OI000664,ORD000224,P0094,4,1672.49,0.14,5753.37
OI000665,ORD000224,P0131,2,1517.85,0.29,2155.35
OI000666,ORD000224,P0133,2,203.67,0.18,334.02
OI000667,ORD000225,P0125,2,1993.73,0.15,3389.34
OI000668,ORD000225,P0044,4,1627.29,0.0,6509.16
OI000669,ORD000225,P0135,1,1312.72,0.1,1181.45
OI000670,ORD000225,P0124,3,647.08,0.06,1824.77
OI000671,ORD000226,P0092,4,1333.51,0.17,4427.25
OI000672,ORD000226,P0128,1,1474.09,0.25,1105.57
OI000673,ORD000227,P0009,3,155.66,0.15,396.93
OI000674,ORD000227,P0103,3,1571.88,0.17,3913.98
OI000675,ORD000227,P0026,1,1128.49,0.29,801.23
OI000676,ORD000228,P0063,2,1975.17,0.21,3120.77
OI000677,ORD000228,P0066,2,982.36,0.07,1827.19
OI000678,ORD000229,P0142,2,1447.88,0.22,2258.69
OI000679,ORD000229,P0072,1,1415.08,0.27,1033.01
OI000680,ORD000229,P0024,2,1917.9,0.16,3222.07
OI000681,ORD000230,P0150,4,973.54,0.14,3348.98
OI000682,ORD000230,P0149,1,1390.51,0.1,1251.46
OI000683,ORD000231,P0022,2,1818.43,0.18,2982.23
OI000684,ORD000231,P0122,3,445.62,0.17,1109.59
OI000685,ORD000231,P0051,4,1446.13,0.26,4280.54
OI000686,ORD000231,P0026,1,1128.49,0.22,880.22
OI000687,ORD000232,P0117,3,633.61,0.23,1463.64
OI000688,ORD000232,P0001,3,505.78,0.15,1289.74
OI000689,ORD000233,P0073,3,1753.25,0.08,4838.97
OI000690,ORD000233,P0077,3,1499.97,0.19,3644.93
OI000691,ORD000233,P0068,1,78.67,0.29,55.86
OI000692,ORD000233,P0137,2,1305.96,0.15,2220.13
OI000693,ORD000233,P0064,3,775.8,0.27,1699.0
OI000694,ORD000234,P0017,3,553.77,0.03,1611.47
OI000695,ORD000234,P0111,4,1593.13,0.1,5735.27
OI000696,ORD000235,P0055,3,1472.51,0.1,3975.78
OI000697,ORD000235,P0079,4,1549.75,0.03,6013.03
OI000698,ORD000236,P0083,2,1520.74,0.23,2341.94
OI000699,ORD000236,P0041,2,757.74,0.26,1121.46
OI000700,ORD000237,P0107,4,1888.98,0.28,5440.26
OI000701,ORD000237,P0069,3,1334.69,0.11,3563.62
OI000702,ORD000237,P0059,3,966.88,0.1,2610.58
OI000703,ORD000237,P0068,3,78.67,0.25,177.01
OI000704,ORD000238,P0101,4,1715.63,0.11,6107.64
OI000705,ORD000238,P0107,2,1888.98,0.29,2682.35
OI000706,ORD000238,P0002,3,775.48,0.01,2303.18
OI000707,ORD000238,P0104,2,1595.67,0.06,2999.86
OI000708,ORD000238,P0015,3,45.95,0.09,125.44
OI000709,ORD000239,P0084,2,1257.41,0.19,2037.0
OI000710,ORD000239,P0143,4,982.37,0.26,2907.82
OI000711,ORD000239,P0144,1,1492.95,0.02,1463.09
OI000712,ORD000239,P0052,2,613.17,0.1,1103.71
OI000713,ORD000240,P0125,1,1993.73,0.03,1933.92
OI000714,ORD000240,P0064,3,775.8,0.08,2141.21
OI000715,ORD000240,P0072,3,1415.08,0.13,3693.36
OI000716,ORD000240,P0097,3,832.12,0.03,2421.47
OI000717,ORD000241,P0039,2,480.43,0.17,797.51
OI000718,ORD000241,P0077,4,1499.97,0.07,5579.89
OI000719,ORD000242,P0136,3,1795.46,0.29,3824.33
OI000720,ORD000242,P0075,3,622.88,0.27,1364.11
OI000721,ORD000242,P0006,4,1984.86,0.22,6192.76
OI000722,ORD000242,P0036,2,676.86,0.06,1272.5
OI000723,ORD000242,P0018,4,78.55,0.07,292.21
OI000724,ORD000243,P0066,1,982.36,0.19,795.71
OI000725,ORD000243,P0006,4,1984.86,0.12,6986.71
OI000726,ORD000243,P0036,4,676.86,0.24,2057.65
OI000727,ORD000244,P0005,1,1455.81,0.29,1033.63
OI000728,ORD000244,P0145,3,932.71,0.24,2126.58
OI000729,ORD000244,P0112,4,1848.46,0.08,6802.33
OI000730,ORD000245,P0024,1,1917.9,0.17,1591.86
OI000731,ORD000245,P0143,4,982.37,0.18,3222.17
OI000732,ORD000245,P0029,2,784.48,0.23,1208.1
OI000733,ORD000245,P0137,4,1305.96,0.25,3917.88
OI000734,ORD000245,P0041,4,757.74,0.14,2606.63
OI000735,ORD000246,P0087,4,131.5,0.17,436.58
OI000736,ORD000246,P0117,1,633.61,0.19,513.22
OI000737,ORD000246,P0136,4,1795.46,0.01,7110.02
OI000738,ORD000246,P0111,2,1593.13,0.1,2867.63
OI000739,ORD000246,P0006,2,1984.86,0.08,3652.14
OI000740,ORD000247,P0137,3,1305.96,0.27,2860.05
OI000741,ORD000247,P0118,2,133.15,0.06,250.32
OI000742,ORD000247,P0052,2,613.17,0.06,1152.76
OI000743,ORD000248,P0011,3,31.37,0.26,69.64
OI000744,ORD000248,P0033,2,1203.74,0.2,1925.98
OI000745,ORD000248,P0139,2,1362.1,0.09,2479.02
OI000746,ORD000248,P0090,4,951.73,0.3,2664.84
OI000747,ORD000248,P0018,2,78.55,0.28,113.11
OI000748,ORD000249,P0036,4,676.86,0.04,2599.14
OI000749,ORD000250,P0098,4,1271.22,0.13,4423.85
OI000750,ORD000250,P0013,2,1101.37,0.06,2070.58
OI000751,ORD000251,P0045,1,492.08,0.05,467.48
OI000752,ORD000252,P0092,1,1333.51,0.24,1013.47
OI000753,ORD000252,P0082,3,1630.6,0.14,4206.95
OI000754,ORD000252,P0107,1,1888.98,0.28,1360.07
OI000755,ORD000252,P0049,1,259.87,0.0,259.87
OI000756,ORD000252,P0054,4,761.66,0.12,2681.04
OI000757,ORD000253,P0112,3,1848.46,0.07,5157.2
OI000758,ORD000254,P0005,2,1455.81,0.25,2183.72
OI000759,ORD000254,P0071,2,242.29,0.17,402.2
OI000760,ORD000254,P0083,2,1520.74,0.16,2554.84
OI000761,ORD000254,P0012,2,1343.89,0.21,2123.35
OI000762,ORD000255,P0096,4,909.32,0.05,3455.42
OI000763,ORD000255,P0107,2,1888.98,0.22,2946.81
OI000764,ORD000255,P0041,2,757.74,0.11,1348.78
OI000765,ORD000256,P0079,3,1549.75,0.27,3393.95
OI000766,ORD000256,P0104,3,1595.67,0.19,3877.48
OI000767,ORD000257,P0009,4,155.66,0.23,479.43
OI000768,ORD000257,P0037,2,1026.94,0.05,1951.19
OI000769,ORD000257,P0105,1,938.94,0.1,845.05
OI000770,ORD000257,P0012,2,1343.89,0.03,2607.15
OI000771,ORD000258,P0107,1,1888.98,0.09,1718.97
OI000772,ORD000258,P0138,4,1359.85,0.27,3970.76
OI000773,ORD000258,P0113,3,1488.51,0.04,4286.91
OI000774,ORD000258,P0035,3,1274.35,0.29,2714.37
OI000775,ORD000259,P0033,2,1203.74,0.24,1829.68
OI000776,ORD000259,P0057,2,1079.02,0.07,2006.98
OI000777,ORD000260,P0027,3,1878.46,0.06,5297.26
OI000778,ORD000260,P0064,3,775.8,0.1,2094.66
OI000779,ORD000260,P0058,4,932.67,0.2,2984.54
OI000780,ORD000261,P0084,3,1257.41,0.2,3017.78
OI000781,ORD000261,P0109,1,567.91,0.22,442.97
OI000782,ORD000262,P0004,1,1766.29,0.25,1324.72
OI000783,ORD000262,P0037,2,1026.94,0.05,1951.19
OI000784,ORD000263,P0089,4,1209.94,0.3,3387.83
OI000785,ORD000263,P0049,4,259.87,0.19,841.98
OI000786,ORD000263,P0148,4,55.82,0.04,214.35
OI000787,ORD000263,P0104,3,1595.67,0.2,3829.61
OI000788,ORD000264,P0088,4,1975.36,0.2,6321.15
OI000789,ORD000264,P0125,3,1993.73,0.23,4605.52
OI000790,ORD000264,P0141,3,1303.69,0.02,3832.85
OI000791,ORD000265,P0033,1,1203.74,0.17,999.1
OI000792,ORD000265,P0025,3,342.42,0.04,986.17
OI000793,ORD000265,P0059,3,966.88,0.09,2639.58
OI000794,ORD000265,P0118,4,133.15,0.17,442.06
OI000795,ORD000265,P0029,1,784.48,0.29,556.98
OI000796,ORD000266,P0050,3,1019.77,0.16,2569.82
OI000797,ORD000266,P0037,2,1026.94,0.17,1704.72
OI000798,ORD000266,P0057,1,1079.02,0.24,820.06
OI000799,ORD000266,P0005,3,1455.81,0.16,3668.64
OI000800,ORD000266,P0051,2,1446.13,0.11,2574.11
OI000801,ORD000267,P0139,2,1362.1,0.08,2506.26
OI000802,ORD000267,P0109,4,567.91,0.09,2067.19
OI000803,ORD000268,P0083,1,1520.74,0.08,1399.08
OI000804,ORD000268,P0035,3,1274.35,0.06,3593.67
OI000805,ORD000268,P0077,1,1499.97,0.02,1469.97
OI000806,ORD000268,P0001,4,505.78,0.04,1942.2
OI000807,ORD000269,P0041,2,757.74,0.25,1136.61
OI000808,ORD000269,P0108,1,68.15,0.07,63.38
OI000809,ORD000269,P0101,3,1715.63,0.04,4941.01
OI000810,ORD000269,P0050,4,1019.77,0.04,3915.92
OI000811,ORD000270,P0071,1,242.29,0.19,196.25
OI000812,ORD000270,P0084,3,1257.41,0.16,3168.67
OI000813,ORD000271,P0032,2,1981.16,0.02,3883.07
OI000814,ORD000271,P0139,3,1362.1,0.26,3023.86
OI000815,ORD000271,P0117,1,633.61,0.11,563.91
OI000816,ORD000272,P0110,3,254.97,0.07,711.37
OI000817,ORD000272,P0150,1,973.54,0.03,944.33
OI000818,ORD000272,P0044,3,1627.29,0.07,4540.14
OI000819,ORD000272,P0125,4,1993.73,0.25,5981.19
OI000820,ORD000273,P0072,3,1415.08,0.27,3099.03
OI000821,ORD000274,P0092,1,1333.51,0.21,1053.47
OI000822,ORD000274,P0022,4,1818.43,0.07,6764.56
OI000823,ORD000274,P0004,4,1766.29,0.07,6570.6
OI000824,ORD000275,P0125,4,1993.73,0.18,6539.43
OI000825,ORD000276,P0026,3,1128.49,0.17,2809.94
OI000826,ORD000276,P0148,4,55.82,0.24,169.69
OI000827,ORD000276,P0025,1,342.42,0.1,308.18
OI000828,ORD000276,P0031,4,610.05,0.26,1805.75
OI000829,ORD000276,P0062,1,1941.28,0.28,1397.72
OI000830,ORD000277,P0007,1,219.4,0.09,199.65
OI000831,ORD000277,P0085,4,593.32,0.24,1803.69
OI000832,ORD000278,P0089,3,1209.94,0.13,3157.94
OI000833,ORD000278,P0091,1,1366.9,0.1,1230.21
OI000834,ORD000278,P0064,3,775.8,0.23,1792.1
OI000835,ORD000279,P0090,3,951.73,0.11,2541.12
OI000836,ORD000279,P0045,2,492.08,0.09,895.59
OI000837,ORD000279,P0128,3,1474.09,0.03,4289.6
OI000838,ORD000279,P0023,1,1978.69,0.19,1602.74
OI000839,ORD000280,P0052,3,613.17,0.24,1398.03
OI000840,ORD000280,P0068,3,78.67,0.23,181.73
OI000841,ORD000280,P0125,2,1993.73,0.1,3588.71
OI000842,ORD000280,P0090,1,951.73,0.06,894.63
OI000843,ORD000281,P0076,1,1276.0,0.06,1199.44
OI000844,ORD000281,P0144,1,1492.95,0.21,1179.43
OI000845,ORD000281,P0138,4,1359.85,0.26,4025.16
OI000846,ORD000281,P0046,2,1377.83,0.21,2176.97
OI000847,ORD000281,P0102,3,1218.28,0.12,3216.26
OI000848,ORD000282,P0146,1,1309.86,0.07,1218.17
OI000849,ORD000282,P0022,2,1818.43,0.2,2909.49
OI000850,ORD000282,P0083,3,1520.74,0.01,4516.6
OI000851,ORD000282,P0058,2,932.67,0.25,1399.0
OI000852,ORD000282,P0114,2,879.55,0.07,1635.96
OI000853,ORD000283,P0004,2,1766.29,0.29,2508.13
OI000854,ORD000283,P0076,4,1276.0,0.25,3828.0
OI000855,ORD000284,P0048,4,988.37,0.22,3083.71
OI000856,ORD000284,P0133,3,203.67,0.24,464.37
OI000857,ORD000284,P0149,3,1390.51,0.13,3629.23
OI000858,ORD000284,P0103,3,1571.88,0.27,3442.42
OI000859,ORD000285,P0035,3,1274.35,0.26,2829.06
OI000860,ORD000286,P0130,4,1100.41,0.16,3697.38
OI000861,ORD000287,P0058,4,932.67,0.19,3021.85
OI000862,ORD000287,P0120,4,1330.85,0.18,4365.19
OI000863,ORD000287,P0069,1,1334.69,0.29,947.63
OI000864,ORD000287,P0148,2,55.82,0.01,110.52
OI000865,ORD000287,P0014,4,946.87,0.17,3143.61
OI000866,ORD000288,P0017,1,553.77,0.29,393.18
OI000867,ORD000288,P0091,3,1366.9,0.17,3403.58
OI000868,ORD000289,P0102,4,1218.28,0.09,4434.54
OI000869,ORD000289,P0056,3,1526.24,0.1,4120.85
OI000870,ORD000290,P0139,1,1362.1,0.29,967.09
OI000871,ORD000290,P0081,1,978.08,0.21,772.68
OI000872,ORD000291,P0017,2,553.77,0.29,786.35
OI000873,ORD000291,P0136,2,1795.46,0.25,2693.19
OI000874,ORD000291,P0106,1,1328.66,0.19,1076.21
OI000875,ORD000291,P0042,4,1481.12,0.22,4621.09
OI000876,ORD000291,P0050,3,1019.77,0.03,2967.53
OI000877,ORD000292,P0105,3,938.94,0.05,2675.98
OI000878,ORD000292,P0098,3,1271.22,0.11,3394.16
OI000879,ORD000292,P0122,4,445.62,0.26,1319.04
OI000880,ORD000292,P0036,4,676.86,0.03,2626.22
OI000881,ORD000293,P0021,1,1547.1,0.16,1299.56
OI000882,ORD000293,P0087,1,131.5,0.26,97.31
OI000883,ORD000293,P0116,1,1491.79,0.29,1059.17
OI000884,ORD000294,P0044,1,1627.29,0.29,1155.38
OI000885,ORD000295,P0079,3,1549.75,0.26,3440.45
OI000886,ORD000295,P0008,2,338.03,0.06,635.5
OI000887,ORD000295,P0146,4,1309.86,0.05,4977.47
OI000888,ORD000295,P0145,2,932.71,0.29,1324.45
OI000889,ORD000296,P0046,1,1377.83,0.19,1116.04
OI000890,ORD000296,P0113,1,1488.51,0.24,1131.27
OI000891,ORD000296,P0130,3,1100.41,0.28,2376.89
OI000892,ORD000296,P0039,1,480.43,0.1,432.39
OI000893,ORD000296,P0114,2,879.55,0.18,1442.46
OI000894,ORD000297,P0040,4,129.25,0.28,372.24
OI000895,ORD000297,P0087,1,131.5,0.1,118.35
OI000896,ORD000297,P0117,3,633.61,0.04,1824.8
OI000897,ORD000297,P0141,4,1303.69,0.06,4901.87
OI000898,ORD000297,P0100,4,171.92,0.01,680.8
OI000899,ORD000298,P0024,4,1917.9,0.23,5907.13
OI000900,ORD000298,P0083,2,1520.74,0.08,2798.16
OI000901,ORD000298,P0135,2,1312.72,0.13,2284.13
OI000902,ORD000298,P0145,2,932.71,0.09,1697.53
OI000903,ORD000298,P0148,4,55.82,0.12,196.49
OI000904,ORD000299,P0027,4,1878.46,0.09,6837.59
OI000905,ORD000299,P0083,3,1520.74,0.23,3512.91
OI000906,ORD000299,P0144,1,1492.95,0.16,1254.08
OI000907,ORD000299,P0124,1,647.08,0.06,608.26
OI000908,ORD000300,P0013,1,1101.37,0.29,781.97
OI000909,ORD000300,P0137,4,1305.96,0.06,4910.41
OI000910,ORD000300,P0008,1,338.03,0.25,253.52
OI000911,ORD000301,P0095,2,1739.32,0.27,2539.41
OI000912,ORD000301,P0012,3,1343.89,0.02,3951.04
OI000913,ORD000301,P0055,2,1472.51,0.15,2503.27
OI000914,ORD000301,P0026,1,1128.49,0.01,1117.21
OI000915,ORD000301,P0118,4,133.15,0.06,500.64
OI000916,ORD000302,P0046,3,1377.83,0.28,2976.11
OI000917,ORD000302,P0100,4,171.92,0.01,680.8
OI000918,ORD000302,P0059,2,966.88,0.18,1585.68
OI000919,ORD000303,P0080,4,867.59,0.25,2602.77
OI000920,ORD000303,P0053,4,1726.23,0.08,6352.53
OI000921,ORD000303,P0070,2,303.26,0.25,454.89
